model-1664227186,1664227200.673,0.61,0.2211,0.75,0.1731
model-1664227186,1664227200.691,0.7,0.1891,0.66,0.2085
model-1664227186,1664227200.709,0.7,0.1888,0.66,0.2199
model-1664227186,1664227200.727,0.72,0.1946,0.53,0.2612
model-1664227186,1664227200.745,0.74,0.187,0.72,0.1705
model-1664227186,1664227200.763,0.76,0.1751,0.66,0.1855
model-1664227186,1664227200.781,0.82,0.1385,0.66,0.2185
model-1664227186,1664227200.798,0.66,0.2064,0.69,0.2151
model-1664227186,1664227200.817,0.7,0.2031,0.62,0.2491
model-1664227186,1664227200.835,0.6,0.2455,0.81,0.152
model-1664227186,1664227200.853,0.69,0.1851,0.69,0.1788
model-1664227186,1664227200.875,0.69,0.2167,0.66,0.2278
model-1664227186,1664227200.894,0.69,0.1916,0.62,0.2042
model-1664227186,1664227200.913,0.7,0.1875,0.66,0.178
model-1664227186,1664227200.932,0.79,0.1664,0.62,0.1855
model-1664227186,1664227200.951,0.75,0.1791,0.59,0.2219
model-1664227186,1664227200.968,0.73,0.191,0.59,0.2149
model-1664227186,1664227200.987,0.75,0.1945,0.84,0.1516
model-1664227186,1664227201.003,0.7,0.1937,0.59,0.2259
model-1664227186,1664227201.019,0.72,0.1825,0.66,0.2109
model-1664227186,1664227201.035,0.71,0.1959,0.59,0.2183
model-1664227186,1664227201.051,0.58,0.2383,0.75,0.186
model-1664227186,1664227201.067,0.65,0.2027,0.72,0.2197
model-1664227186,1664227201.082,0.66,0.2108,0.75,0.1848
model-1664227186,1664227201.101,0.74,0.1746,0.72,0.1727
model-1664227186,1664227201.116,0.72,0.191,0.84,0.1586
model-1664227186,1664227201.133,0.63,0.2256,0.62,0.1899
model-1664227186,1664227201.151,0.8,0.1572,0.66,0.2008
model-1664227186,1664227201.168,0.64,0.2192,0.72,0.2042
model-1664227186,1664227201.186,0.74,0.1692,0.59,0.228
model-1664227186,1664227201.204,0.69,0.1941,0.66,0.2049
model-1664227186,1664227201.222,0.69,0.1981,0.62,0.2004
model-1664227186,1664227201.24,0.63,0.2416,0.66,0.2082
model-1664227186,1664227201.257,0.7,0.1941,0.75,0.1719
model-1664227186,1664227201.274,0.66,0.2145,0.72,0.1972
model-1664227186,1664227201.29,0.61,0.2242,0.75,0.1389
model-1664227186,1664227201.309,0.63,0.227,0.78,0.1745
model-1664227186,1664227201.326,0.72,0.1954,0.72,0.1847
model-1664227186,1664227201.343,0.74,0.1845,0.69,0.2137
model-1664227186,1664227201.362,0.65,0.202,0.72,0.2105
model-1664227186,1664227201.379,0.66,0.2129,0.69,0.2049
model-1664227186,1664227201.398,0.63,0.2143,0.75,0.1964
model-1664227186,1664227201.416,0.61,0.2285,0.69,0.1796
model-1664227186,1664227201.432,0.68,0.2147,0.66,0.2287
model-1664227186,1664227201.448,0.78,0.1935,0.66,0.2044
model-1664227186,1664227201.464,0.75,0.1925,0.62,0.2228
model-1664227186,1664227201.48,0.66,0.2052,0.5,0.2202
model-1664227186,1664227201.495,0.76,0.1918,0.53,0.2805
model-1664227186,1664227201.511,0.64,0.22,0.75,0.1737
model-1664227186,1664227201.529,0.67,0.2123,0.69,0.1925
model-1664227186,1664227201.545,0.64,0.2201,0.75,0.1905
model-1664227186,1664227201.56,0.72,0.1874,0.72,0.2113
model-1664227186,1664227201.576,0.69,0.2002,0.75,0.1794
model-1664227186,1664227201.592,0.77,0.1796,0.56,0.2644
model-1664227186,1664227201.607,0.71,0.1998,0.53,0.2212
model-1664227186,1664227201.623,0.62,0.2342,0.69,0.1839
model-1664227186,1664227201.64,0.74,0.1942,0.75,0.1956
model-1664227186,1664227201.655,0.82,0.1612,0.5,0.2666
model-1664227186,1664227201.673,0.74,0.1875,0.62,0.1784
model-1664227186,1664227201.688,0.67,0.2066,0.53,0.2637
model-1664227186,1664227201.703,0.66,0.2096,0.72,0.171
model-1664227186,1664227201.721,0.75,0.1734,0.69,0.1953
model-1664227186,1664227201.737,0.79,0.1562,0.72,0.175
model-1664227186,1664227201.754,0.72,0.1777,0.69,0.2356
model-1664227186,1664227201.77,0.62,0.2464,0.75,0.1621
model-1664227186,1664227201.785,0.66,0.1987,0.81,0.1654
model-1664227186,1664227201.801,0.76,0.1775,0.69,0.1971
model-1664227186,1664227201.817,0.76,0.1759,0.69,0.2048
model-1664227186,1664227201.833,0.79,0.1673,0.78,0.1605
model-1664227186,1664227201.851,0.63,0.2247,0.5,0.2574
model-1664227186,1664227201.869,0.69,0.2084,0.69,0.1976
model-1664227186,1664227201.887,0.54,0.2733,0.69,0.187
model-1664227186,1664227201.905,0.71,0.1832,0.88,0.1588
model-1664227186,1664227201.922,0.65,0.2122,0.69,0.1807
model-1664227186,1664227201.941,0.7,0.1861,0.72,0.1853
model-1664227186,1664227201.958,0.7,0.1954,0.66,0.2369
model-1664227186,1664227201.975,0.66,0.2096,0.84,0.1714
model-1664227186,1664227201.992,0.71,0.1861,0.69,0.2002
model-1664227186,1664227202.008,0.68,0.1875,0.69,0.1777
model-1664227186,1664227202.024,0.69,0.2023,0.66,0.1998
model-1664227186,1664227202.04,0.64,0.2121,0.78,0.1659
model-1664227186,1664227202.056,0.76,0.1806,0.72,0.2162
model-1664227186,1664227202.072,0.56,0.2388,0.5,0.2589
model-1664227186,1664227202.087,0.66,0.1972,0.66,0.1759
model-1664227186,1664227202.104,0.77,0.1672,0.72,0.196
model-1664227186,1664227202.12,0.74,0.1776,0.53,0.2876
model-1664227186,1664227202.136,0.76,0.1798,0.69,0.226
model-1664227186,1664227202.152,0.61,0.2283,0.81,0.1863
model-1664227186,1664227202.167,0.75,0.1698,0.72,0.1876
model-1664227186,1664227202.183,0.71,0.1896,0.81,0.1457
model-1664227186,1664227202.199,0.63,0.2251,0.69,0.1961
model-1664227186,1664227202.217,0.74,0.1951,0.78,0.1754
model-1664227186,1664227202.234,0.76,0.1589,0.66,0.204
model-1664227186,1664227202.251,0.7,0.1701,0.69,0.197
model-1664227186,1664227202.269,0.68,0.1956,0.84,0.1732
model-1664227186,1664227202.286,0.64,0.2034,0.72,0.1813
model-1664227186,1664227202.304,0.67,0.2076,0.62,0.1943
model-1664227186,1664227202.321,0.78,0.1581,0.78,0.1556
model-1664227186,1664227202.341,0.72,0.1696,0.66,0.1788
model-1664227186,1664227202.358,0.77,0.1578,0.72,0.2012
model-1664227186,1664227202.375,0.66,0.2163,0.66,0.1867
model-1664227186,1664227202.391,0.79,0.1586,0.69,0.1981
model-1664227186,1664227202.407,0.75,0.1831,0.69,0.1703
model-1664227186,1664227202.423,0.67,0.2031,0.72,0.1912
model-1664227186,1664227202.439,0.72,0.1864,0.84,0.1657
model-1664227186,1664227202.455,0.75,0.1901,0.72,0.172
model-1664227186,1664227202.472,0.75,0.1722,0.69,0.2094
model-1664227186,1664227202.487,0.71,0.1969,0.72,0.169
model-1664227186,1664227202.504,0.73,0.1835,0.62,0.189
model-1664227186,1664227202.519,0.69,0.1973,0.78,0.1813
model-1664227186,1664227202.535,0.69,0.1835,0.66,0.1875
model-1664227186,1664227202.553,0.72,0.1846,0.62,0.2374
model-1664227186,1664227202.569,0.75,0.1796,0.75,0.161
model-1664227186,1664227202.584,0.65,0.235,0.72,0.1795
model-1664227186,1664227202.6,0.62,0.224,0.84,0.1555
model-1664227186,1664227202.62,0.77,0.1702,0.75,0.1676
model-1664227186,1664227202.639,0.71,0.1744,0.81,0.1623
model-1664227186,1664227202.657,0.65,0.2116,0.66,0.2197
model-1664227186,1664227202.677,0.71,0.1998,0.69,0.2054
model-1664227186,1664227202.695,0.76,0.1826,0.72,0.1881
model-1664227186,1664227202.712,0.64,0.1983,0.72,0.191
model-1664227186,1664227202.731,0.75,0.1755,0.81,0.16
model-1664227186,1664227202.749,0.74,0.1758,0.72,0.1736
model-1664227186,1664227202.767,0.73,0.1924,0.78,0.1679
model-1664227186,1664227202.785,0.7,0.1927,0.72,0.1927
model-1664227186,1664227202.804,0.71,0.2032,0.66,0.1866
model-1664227186,1664227202.821,0.67,0.2238,0.88,0.1148
model-1664227186,1664227202.838,0.68,0.2075,0.69,0.1874
model-1664227186,1664227202.857,0.66,0.1983,0.75,0.1819
model-1664227186,1664227202.874,0.76,0.1665,0.59,0.2213
model-1664227186,1664227202.901,0.68,0.1987,0.75,0.1538
model-1664227186,1664227202.919,0.75,0.1656,0.94,0.1198
model-1664227186,1664227202.936,0.66,0.2061,0.75,0.1362
model-1664227186,1664227202.953,0.68,0.2117,0.72,0.1701
model-1664227186,1664227202.97,0.7,0.1835,0.56,0.2669
model-1664227186,1664227202.987,0.73,0.1851,0.59,0.1991
model-1664227186,1664227203.007,0.75,0.1952,0.78,0.1638
model-1664227186,1664227203.024,0.74,0.1881,0.66,0.2137
model-1664227186,1664227203.039,0.81,0.1533,0.69,0.1792
model-1664227186,1664227203.057,0.75,0.1584,0.78,0.1699
model-1664227186,1664227203.074,0.69,0.184,0.78,0.1675
model-1664227186,1664227203.091,0.77,0.1519,0.66,0.2393
model-1664227186,1664227203.11,0.78,0.1525,0.66,0.2125
model-1664227186,1664227203.127,0.76,0.1746,0.78,0.1512
model-1664227186,1664227203.144,0.78,0.1571,0.78,0.167
model-1664227186,1664227203.162,0.68,0.2118,0.78,0.1588
model-1664227186,1664227203.179,0.7,0.1875,0.72,0.1772
model-1664227186,1664227203.197,0.75,0.1721,0.78,0.1722
model-1664227186,1664227203.214,0.77,0.1663,0.66,0.2137
model-1664227186,1664227203.232,0.77,0.1515,0.66,0.19
model-1664227186,1664227203.249,0.69,0.1913,0.66,0.202
model-1664227186,1664227203.265,0.76,0.1591,0.62,0.1879
model-1664227186,1664227203.282,0.81,0.1285,0.78,0.2059
model-1664227186,1664227203.298,0.78,0.1738,0.75,0.2092
model-1664227186,1664227203.315,0.67,0.2078,0.5,0.2888
model-1664227186,1664227203.331,0.76,0.1634,0.91,0.1237
model-1664227186,1664227203.347,0.74,0.1672,0.75,0.1837
model-1664227186,1664227203.363,0.84,0.1358,0.78,0.1272
model-1664227186,1664227203.379,0.69,0.1813,0.69,0.2196
model-1664227186,1664227203.395,0.66,0.2199,0.81,0.1155
model-1664227186,1664227203.411,0.75,0.1809,0.66,0.217
model-1664227186,1664227203.429,0.75,0.171,0.81,0.1445
model-1664227186,1664227203.447,0.75,0.1752,0.62,0.2071
model-1664227186,1664227203.465,0.76,0.1624,0.75,0.148
model-1664227186,1664227203.482,0.81,0.1472,0.66,0.1921
model-1664227186,1664227203.499,0.74,0.1709,0.75,0.1768
model-1664227186,1664227203.517,0.72,0.1855,0.69,0.192
model-1664227186,1664227203.535,0.72,0.1901,0.78,0.1636
model-1664227186,1664227203.553,0.76,0.1783,0.75,0.1725
model-1664227186,1664227203.571,0.74,0.1793,0.81,0.1326
model-1664227186,1664227203.582,0.71,0.165,0.78,0.1541
model-1664227186,1664227203.602,0.76,0.1743,0.69,0.1661
model-1664227186,1664227203.62,0.71,0.1886,0.72,0.1963
model-1664227186,1664227203.639,0.71,0.1945,0.72,0.1838
model-1664227186,1664227203.657,0.66,0.196,0.75,0.1727
model-1664227186,1664227203.673,0.78,0.1602,0.72,0.2049
model-1664227186,1664227203.689,0.77,0.1602,0.72,0.188
model-1664227186,1664227203.707,0.74,0.1696,0.84,0.1288
model-1664227186,1664227203.723,0.76,0.1522,0.81,0.1358
model-1664227186,1664227203.739,0.74,0.1625,0.84,0.1387
model-1664227186,1664227203.756,0.74,0.1681,0.62,0.2395
model-1664227186,1664227203.771,0.78,0.1472,0.69,0.183
model-1664227186,1664227203.787,0.83,0.1411,0.72,0.1873
model-1664227186,1664227203.802,0.74,0.1842,0.72,0.1673
model-1664227186,1664227203.82,0.67,0.1788,0.84,0.1313
model-1664227186,1664227203.836,0.85,0.1258,0.78,0.1733
model-1664227186,1664227203.851,0.67,0.1799,0.75,0.1651
model-1664227186,1664227203.867,0.65,0.2321,0.69,0.1964
model-1664227186,1664227203.883,0.78,0.164,0.66,0.1959
model-1664227186,1664227203.899,0.74,0.1798,0.72,0.1673
model-1664227186,1664227203.914,0.77,0.1722,0.72,0.1686
model-1664227186,1664227203.931,0.77,0.1573,0.78,0.1759
model-1664227186,1664227203.947,0.85,0.1266,0.75,0.1822
model-1664227186,1664227203.963,0.77,0.1631,0.81,0.1473
model-1664227186,1664227203.979,0.81,0.1355,0.75,0.1473
model-1664227186,1664227203.995,0.74,0.1704,0.78,0.1427
model-1664227186,1664227204.011,0.83,0.1322,0.78,0.1853
model-1664227186,1664227204.026,0.77,0.1663,0.66,0.1775
model-1664227186,1664227204.043,0.76,0.1594,0.84,0.1412
model-1664227186,1664227204.061,0.75,0.1854,0.72,0.1647
model-1664227186,1664227204.078,0.78,0.1447,0.75,0.1836
model-1664227186,1664227204.097,0.71,0.1808,0.69,0.2012
model-1664227186,1664227204.114,0.75,0.1872,0.72,0.1711
model-1664227186,1664227204.132,0.7,0.1881,0.81,0.1253
model-1664227186,1664227204.149,0.74,0.1586,0.75,0.1619
model-1664227186,1664227204.168,0.76,0.1704,0.88,0.1118
model-1664227186,1664227204.185,0.72,0.1919,0.78,0.1411
model-1664227186,1664227204.202,0.79,0.1414,0.78,0.1478
model-1664227186,1664227204.22,0.76,0.182,0.69,0.1904
model-1664227186,1664227204.237,0.67,0.1939,0.84,0.1661
model-1664227186,1664227204.255,0.7,0.2057,0.81,0.1493
model-1664227186,1664227204.272,0.78,0.1408,0.56,0.2082
model-1664227186,1664227204.291,0.76,0.1558,0.69,0.1704
model-1664227186,1664227204.309,0.73,0.1784,0.72,0.1831
model-1664227186,1664227204.325,0.72,0.183,0.69,0.1902
model-1664227186,1664227204.341,0.74,0.1709,0.72,0.1676
model-1664227186,1664227204.357,0.7,0.1811,0.69,0.1788
model-1664227186,1664227204.373,0.69,0.1763,0.84,0.1508
model-1664227186,1664227204.391,0.86,0.1154,0.72,0.1799
model-1664227186,1664227204.406,0.74,0.1871,0.62,0.2
model-1664227186,1664227204.422,0.79,0.1498,0.72,0.1496
model-1664227186,1664227204.438,0.76,0.1554,0.72,0.1865
model-1664227186,1664227204.453,0.71,0.1863,0.69,0.1964
model-1664227186,1664227204.47,0.73,0.1707,0.84,0.1408
model-1664227186,1664227204.485,0.76,0.154,0.78,0.1541
model-1664227186,1664227204.503,0.71,0.1617,0.75,0.1572
model-1664227186,1664227204.519,0.81,0.1391,0.75,0.17
model-1664227186,1664227204.537,0.78,0.1508,0.75,0.14
model-1664227186,1664227204.555,0.74,0.1705,0.78,0.1234
model-1664227186,1664227204.573,0.78,0.1485,0.66,0.2051
model-1664227186,1664227204.591,0.82,0.1228,0.62,0.2321
model-1664227186,1664227204.608,0.82,0.1204,0.72,0.1836
model-1664227186,1664227204.628,0.74,0.1783,0.56,0.2178
model-1664227186,1664227204.644,0.77,0.1589,0.91,0.1013
model-1664227186,1664227204.662,0.61,0.212,0.78,0.1871
model-1664227186,1664227204.679,0.77,0.1435,0.72,0.1796
model-1664227186,1664227204.696,0.71,0.1993,0.75,0.1615
model-1664227186,1664227204.714,0.75,0.1683,0.78,0.1545
model-1664227186,1664227204.732,0.79,0.1391,0.72,0.1835
model-1664227186,1664227204.749,0.77,0.1602,0.69,0.1651
model-1664227186,1664227204.766,0.8,0.1479,0.78,0.1495
model-1664227186,1664227204.787,0.74,0.1939,0.75,0.1699
model-1664227186,1664227204.806,0.78,0.1596,0.78,0.1305
model-1664227186,1664227204.822,0.74,0.1688,0.69,0.1709
model-1664227186,1664227204.84,0.81,0.1426,0.78,0.1659
model-1664227186,1664227204.857,0.74,0.1902,0.62,0.2
model-1664227186,1664227204.873,0.72,0.192,0.81,0.1502
model-1664227186,1664227204.889,0.78,0.1528,0.75,0.1622
model-1664227186,1664227204.906,0.73,0.1787,0.69,0.2209
model-1664227186,1664227204.923,0.77,0.1587,0.66,0.1918
model-1664227186,1664227204.94,0.75,0.1594,0.81,0.16
model-1664227186,1664227204.955,0.72,0.1816,0.72,0.1795
model-1664227186,1664227204.971,0.77,0.1335,0.69,0.2102
model-1664227186,1664227204.988,0.74,0.1843,0.88,0.1213
model-1664227186,1664227205.004,0.86,0.1318,0.75,0.1856
model-1664227186,1664227205.02,0.77,0.1414,0.62,0.2357
model-1664227186,1664227205.035,0.75,0.1681,0.75,0.1687
model-1664227186,1664227205.053,0.71,0.1986,0.81,0.1264
model-1664227186,1664227205.069,0.79,0.1651,0.72,0.1734
model-1664227186,1664227205.085,0.73,0.1885,0.69,0.179
model-1664227186,1664227205.101,0.71,0.1881,0.75,0.171
model-1664227186,1664227205.116,0.72,0.173,0.72,0.2095
model-1664227186,1664227205.132,0.75,0.18,0.66,0.1616
model-1664227186,1664227205.148,0.8,0.1461,0.59,0.2276
model-1664227186,1664227205.165,0.77,0.177,0.66,0.2736
model-1664227186,1664227205.182,0.74,0.1875,0.72,0.1988
model-1664227186,1664227205.199,0.7,0.1793,0.66,0.1818
model-1664227186,1664227205.216,0.7,0.1863,0.75,0.1834
model-1664227186,1664227205.235,0.77,0.1776,0.72,0.1765
model-1664227186,1664227205.256,0.79,0.1442,0.81,0.1474
model-1664227186,1664227205.281,0.74,0.1709,0.47,0.275
model-1664227186,1664227205.304,0.68,0.1807,0.72,0.1823
model-1664227186,1664227205.324,0.74,0.1723,0.81,0.1938
model-1664227186,1664227205.343,0.68,0.1886,0.91,0.1138
model-1664227186,1664227205.361,0.75,0.1619,0.78,0.1428
model-1664227186,1664227205.381,0.74,0.189,0.72,0.165
model-1664227186,1664227205.4,0.79,0.1505,0.75,0.1648
model-1664227186,1664227205.419,0.73,0.187,0.91,0.1137
model-1664227186,1664227205.439,0.73,0.1789,0.84,0.1229
model-1664227186,1664227205.457,0.77,0.1485,0.72,0.178
model-1664227186,1664227205.477,0.67,0.1867,0.88,0.1172
model-1664227186,1664227205.495,0.78,0.1758,0.66,0.1954
model-1664227186,1664227205.516,0.85,0.1175,0.72,0.1678
model-1664227186,1664227205.536,0.79,0.1556,0.84,0.1402
model-1664227186,1664227205.555,0.75,0.1588,0.81,0.1399
model-1664227186,1664227205.573,0.83,0.1303,0.72,0.1913
model-1664227186,1664227205.591,0.77,0.1448,0.81,0.1435
model-1664227186,1664227205.608,0.85,0.1159,0.81,0.1404
model-1664227186,1664227205.626,0.76,0.1506,0.75,0.1562
model-1664227186,1664227205.643,0.75,0.1808,0.78,0.1406
model-1664227186,1664227205.661,0.76,0.1547,0.84,0.117
model-1664227186,1664227205.678,0.77,0.1416,0.84,0.1492
model-1664227186,1664227205.695,0.76,0.1505,0.81,0.1553
model-1664227186,1664227205.712,0.81,0.1288,0.78,0.1525
model-1664227186,1664227205.73,0.77,0.1619,0.78,0.1305
model-1664227186,1664227205.747,0.77,0.1576,0.84,0.1297
model-1664227186,1664227205.766,0.75,0.1785,0.81,0.118
model-1664227186,1664227205.782,0.77,0.1523,0.72,0.1847
model-1664227186,1664227205.8,0.71,0.2019,0.72,0.1579
model-1664227186,1664227205.817,0.78,0.1558,0.78,0.1364
model-1664227186,1664227205.834,0.8,0.1566,0.81,0.1775
model-1664227186,1664227205.852,0.77,0.1556,0.72,0.1652
model-1664227186,1664227205.87,0.81,0.1342,0.81,0.1607
model-1664227186,1664227205.886,0.79,0.1454,0.75,0.2053
model-1664227186,1664227205.905,0.74,0.1822,0.66,0.2055
model-1664227186,1664227205.924,0.78,0.1629,0.78,0.1801
model-1664227186,1664227205.942,0.73,0.1625,0.75,0.1711
model-1664227186,1664227205.963,0.69,0.2006,0.81,0.1242
model-1664227186,1664227205.981,0.77,0.1686,0.88,0.0957
model-1664227186,1664227205.998,0.82,0.1163,0.81,0.1592
model-1664227186,1664227206.016,0.82,0.1511,0.66,0.1945
model-1664227186,1664227206.034,0.82,0.1272,0.69,0.1955
model-1664227186,1664227206.051,0.74,0.167,0.91,0.0877
model-1664227186,1664227206.069,0.75,0.1648,0.78,0.1373
model-1664227186,1664227206.087,0.79,0.1569,0.62,0.2316
model-1664227186,1664227206.103,0.74,0.17,0.84,0.1631
model-1664227186,1664227206.121,0.78,0.1531,0.59,0.2059
model-1664227186,1664227206.138,0.78,0.1506,0.72,0.1596
model-1664227186,1664227206.154,0.83,0.1352,0.78,0.1518
model-1664227186,1664227206.174,0.79,0.1462,0.59,0.2025
model-1664227186,1664227206.191,0.78,0.1595,0.78,0.1421
model-1664227186,1664227206.21,0.75,0.1693,0.75,0.1535
model-1664227186,1664227206.227,0.79,0.1441,0.75,0.1545
model-1664227186,1664227206.245,0.8,0.1631,0.88,0.1415
model-1664227186,1664227206.261,0.84,0.1287,0.78,0.1557
model-1664227186,1664227206.28,0.74,0.1728,0.75,0.1671
model-1664227186,1664227206.297,0.79,0.1524,0.75,0.138
model-1664227186,1664227206.315,0.76,0.1579,0.75,0.1624
model-1664227186,1664227206.332,0.76,0.1726,0.75,0.1575
model-1664227186,1664227206.349,0.79,0.1625,0.88,0.0996
model-1664227186,1664227206.366,0.82,0.1304,0.78,0.1744
model-1664227186,1664227206.384,0.8,0.1433,0.81,0.1671
model-1664227186,1664227206.4,0.77,0.1557,0.81,0.1239
model-1664227186,1664227206.417,0.85,0.1345,0.78,0.167
model-1664227186,1664227206.435,0.77,0.15,0.84,0.1187
model-1664227186,1664227206.453,0.77,0.1524,0.69,0.1983
model-1664227186,1664227206.469,0.76,0.1584,0.72,0.1898
model-1664227186,1664227206.486,0.78,0.1454,0.78,0.1084
model-1664227186,1664227206.502,0.69,0.2056,0.72,0.1893
model-1664227186,1664227206.519,0.72,0.177,0.78,0.1864
model-1664227186,1664227206.535,0.77,0.1607,0.84,0.1437
model-1664227186,1664227206.553,0.84,0.1122,0.75,0.1906
model-1664227186,1664227206.57,0.82,0.1355,0.84,0.1144
model-1664227186,1664227206.588,0.78,0.1613,0.69,0.1831
model-1664227186,1664227206.605,0.83,0.1494,0.81,0.1444
model-1664227186,1664227206.622,0.83,0.1241,0.81,0.1219
model-1664227186,1664227206.639,0.8,0.1456,0.75,0.1479
model-1664227186,1664227206.655,0.77,0.1533,0.72,0.1133
model-1664227186,1664227206.674,0.76,0.1648,0.84,0.1207
model-1664227186,1664227206.692,0.76,0.1591,0.75,0.1788
model-1664227186,1664227206.709,0.87,0.1265,0.72,0.1918
model-1664227186,1664227206.726,0.72,0.1872,0.75,0.1531
model-1664227186,1664227206.743,0.81,0.1586,0.72,0.2019
model-1664227186,1664227206.76,0.72,0.1578,0.81,0.1599
model-1664227186,1664227206.78,0.84,0.129,0.88,0.1201
model-1664227186,1664227206.803,0.79,0.158,0.75,0.1704
model-1664227186,1664227206.821,0.82,0.134,0.84,0.1356
model-1664227186,1664227206.84,0.77,0.1671,0.75,0.1673
model-1664227186,1664227206.859,0.75,0.1656,0.78,0.1457
model-1664227186,1664227206.878,0.75,0.1721,0.69,0.1816
model-1664227186,1664227206.897,0.81,0.1502,0.84,0.1365
model-1664227186,1664227206.917,0.75,0.1655,0.84,0.0999
model-1664227186,1664227206.935,0.75,0.1623,0.69,0.2161
model-1664227186,1664227206.953,0.84,0.1342,0.88,0.1387
model-1664227186,1664227206.972,0.81,0.1293,0.78,0.1493
model-1664227186,1664227206.99,0.74,0.1732,0.78,0.1553
model-1664227186,1664227207.007,0.9,0.1084,0.72,0.1907
model-1664227186,1664227207.028,0.82,0.1177,0.75,0.1567
model-1664227186,1664227207.048,0.82,0.1263,0.78,0.1632
model-1664227186,1664227207.065,0.81,0.1209,0.72,0.1792
model-1664227186,1664227207.082,0.76,0.16,0.84,0.117
model-1664227186,1664227207.101,0.78,0.15,0.84,0.127
model-1664227186,1664227207.117,0.72,0.1618,0.91,0.1025
model-1664227186,1664227207.134,0.82,0.1343,0.78,0.1423
model-1664227186,1664227207.153,0.84,0.103,0.75,0.1454
model-1664227186,1664227207.17,0.78,0.1492,0.78,0.1474
model-1664227186,1664227207.188,0.77,0.1596,0.75,0.1488
model-1664227186,1664227207.204,0.84,0.1041,0.81,0.1361
model-1664227186,1664227207.221,0.83,0.1324,0.84,0.1285
model-1664227186,1664227207.239,0.81,0.1483,0.78,0.1597
model-1664227186,1664227207.256,0.82,0.1427,0.84,0.1143
model-1664227186,1664227207.273,0.86,0.1136,0.78,0.157
model-1664227186,1664227207.289,0.88,0.1008,0.81,0.1405
model-1664227186,1664227207.306,0.8,0.1471,0.72,0.1768
model-1664227186,1664227207.322,0.72,0.1981,0.59,0.2551
model-1664227186,1664227207.341,0.84,0.1276,0.81,0.1229
model-1664227186,1664227207.357,0.72,0.1705,0.59,0.2505
model-1664227186,1664227207.373,0.83,0.13,0.72,0.1495
model-1664227186,1664227207.389,0.79,0.1247,0.66,0.2039
model-1664227186,1664227207.406,0.85,0.1168,0.91,0.0907
model-1664227186,1664227207.422,0.79,0.1411,0.84,0.13
model-1664227186,1664227207.44,0.81,0.1493,0.72,0.197
model-1664227186,1664227207.455,0.8,0.143,0.78,0.1398
model-1664227186,1664227207.472,0.73,0.186,0.84,0.1271
model-1664227186,1664227207.489,0.72,0.1554,0.81,0.1346
model-1664227186,1664227207.502,0.77,0.1374,0.75,0.1367
model-1664227186,1664227207.52,0.79,0.1363,0.84,0.1171
model-1664227186,1664227207.537,0.72,0.1758,0.78,0.1454
model-1664227186,1664227207.554,0.75,0.1739,0.66,0.205
model-1664227186,1664227207.57,0.69,0.2014,0.69,0.212
model-1664227186,1664227207.587,0.81,0.1324,0.69,0.1875
model-1664227186,1664227207.605,0.77,0.157,0.81,0.1319
model-1664227186,1664227207.624,0.82,0.1379,0.81,0.1164
model-1664227186,1664227207.642,0.79,0.1555,0.78,0.1257
model-1664227186,1664227207.658,0.8,0.1298,0.88,0.1114
model-1664227186,1664227207.676,0.81,0.1315,0.81,0.1564
model-1664227186,1664227207.693,0.78,0.1371,0.75,0.1569
model-1664227186,1664227207.709,0.84,0.1254,0.72,0.1899
model-1664227186,1664227207.727,0.8,0.1492,0.69,0.1946
model-1664227186,1664227207.744,0.76,0.1492,0.78,0.1383
model-1664227186,1664227207.762,0.87,0.1119,0.75,0.1904
model-1664227186,1664227207.779,0.76,0.1602,0.91,0.1095
model-1664227186,1664227207.796,0.71,0.1978,0.66,0.1898
model-1664227186,1664227207.813,0.82,0.1486,0.72,0.1579
model-1664227186,1664227207.832,0.74,0.1721,0.75,0.1644
model-1664227186,1664227207.849,0.82,0.1356,0.88,0.1264
model-1664227186,1664227207.865,0.76,0.1571,0.75,0.1626
model-1664227186,1664227207.881,0.84,0.1163,0.69,0.1935
model-1664227186,1664227207.898,0.77,0.1651,0.72,0.1953
model-1664227186,1664227207.914,0.83,0.1319,0.69,0.1833
model-1664227186,1664227207.932,0.81,0.1417,0.69,0.1933
model-1664227186,1664227207.949,0.84,0.1043,0.81,0.1373
model-1664227186,1664227207.966,0.83,0.1448,0.78,0.1846
model-1664227186,1664227207.982,0.78,0.1368,0.78,0.156
model-1664227186,1664227207.998,0.78,0.1556,0.72,0.1625
model-1664227186,1664227208.015,0.81,0.1304,0.84,0.1077
model-1664227186,1664227208.033,0.77,0.1488,0.81,0.1213
model-1664227186,1664227208.049,0.73,0.1516,0.81,0.1635
model-1664227186,1664227208.067,0.78,0.1579,0.81,0.1311
model-1664227186,1664227208.082,0.79,0.1288,0.81,0.1212
model-1664227186,1664227208.099,0.78,0.1525,0.78,0.1159
model-1664227186,1664227208.116,0.79,0.1523,0.66,0.2043
model-1664227186,1664227208.133,0.83,0.1118,0.59,0.2126
model-1664227186,1664227208.15,0.77,0.1636,0.84,0.1097
model-1664227186,1664227208.166,0.72,0.1649,0.81,0.1452
model-1664227186,1664227208.184,0.77,0.1743,0.84,0.1411
model-1664227186,1664227208.2,0.81,0.1243,0.78,0.1379
model-1664227186,1664227208.217,0.79,0.1451,0.84,0.102
model-1664227186,1664227208.234,0.76,0.1454,0.78,0.1702
model-1664227186,1664227208.25,0.73,0.1655,0.78,0.153
